,text,review,polarity_score,polarity
1927,nanti setelah vaksin akan diobservasi terlebih dahulu oleh petugas vaksinasi nya kak apabila ada gejala tambahan dan kita telah sampai rumah bisa menghubungi tenaga kesehatan dengan nomer yang tertera di sertifikat bukti vaksin yang didapat setelah melakukan vaksinasi dan semua itu gratis kak,"['nanti', 'setelah', 'vaksin', 'akan', 'diobservasi', 'terlebih', 'dahulu', 'oleh', 'petugas', 'vaksinasi', 'nya', 'kak', 'apabila', 'ada', 'gejala', 'tambahan', 'dan', 'kita', 'telah', 'sampai', 'rumah', 'bisa', 'menghubungi', 'tenaga', 'kesehatan', 'dengan', 'nomer', 'yang', 'tertera', 'di', 'sertifikat', 'bukti', 'vaksin', 'yang', 'didapat', 'setelah', 'melakukan', 'vaksinasi', 'dan', 'semua', 'itu', 'gratis', 'kak']",-7,negatif
1928,ijin bertanya landasan memberlakukan lockdown menurut kakak apa iya mengapa kita perlu memberlakukan lockdown terlebih dahulu,"['ijin', 'bertanya', 'landasan', 'memberlakukan', 'lockdown', 'menurut', 'kakak', 'apa', 'iya', 'mengapa', 'kita', 'perlu', 'memberlakukan', 'lockdown', 'terlebih', 'dahulu']",6,positif
1929,masker tetap digunakan iya kak karena walaupun sudah vaksin dosis lengkap booster peluang terinfeksi virus tetap mungkin terjadi namun gejala yang dirasakan akan lebih ringan bahkan akan terasa seperti gejala flu biasa,"['masker', 'tetap', 'digunakan', 'iya', 'kak', 'karena', 'walaupun', 'sudah', 'vaksin', 'dosis', 'lengkap', 'booster', 'peluang', 'terinfeksi', 'virus', 'tetap', 'mungkin', 'terjadi', 'namun', 'gejala', 'yang', 'dirasakan', 'akan', 'lebih', 'ringan', 'bahkan', 'akan', 'terasa', 'seperti', 'gejala', 'flu', 'biasa']",-4,negatif
1930,di mandalika enggak jaga jarak,"['di', 'mandalika', 'enggak', 'jaga', 'jarak']",-1,negatif
1931,pakai booster biar gambar nya jernih,"['pakai', 'booster', 'biar', 'gambar', 'nya', 'jernih']",1,positif
1932,allhamdulilah bisa mudik bareng kemarin kan parade motogp,"['allhamdulilah', 'bisa', 'mudik', 'bareng', 'kemarin', 'kan', 'parade', 'motogp']",-2,negatif
1933,wah keblinger iki bukanya virus deltacron sudah mulai terdeteksi iya,"['wah', 'keblinger', 'iki', 'bukanya', 'virus', 'deltacron', 'sudah', 'mulai', 'terdeteksi', 'iya']",2,positif
1934,syarat dan surat apa kabar berkerumun di mandalika masa mudik pun harus bersyarat,"['syarat', 'dan', 'surat', 'apa', 'kabar', 'berkerumun', 'di', 'mandalika', 'masa', 'mudik', 'pun', 'harus', 'bersyarat']",-19,negatif
1935,kesel pak pora pusing jenengan,"['kesel', 'pak', 'pora', 'pusing', 'jenengan']",-9,negatif
1936,semoga semua jadi lebih baik dan selalu kuat menghadpi cobaan niii amin,"['semoga', 'semua', 'jadi', 'lebih', 'baik', 'dan', 'selalu', 'kuat', 'menghadpi', 'cobaan', 'niii', 'amin']",-7,negatif
1937,kukira berita apa rupanya omong kosong covid ini masih juga enggak habis habis,"['kukira', 'berita', 'apa', 'rupanya', 'omong', 'kosong', 'covid', 'ini', 'masih', 'juga', 'enggak', 'habis', 'habis']",-15,negatif
1938,jangan senang dulu tunggu beberapa waktu ke depan tertawa maharaja belum bersabda,"['jangan', 'senang', 'dulu', 'tunggu', 'beberapa', 'waktu', 'ke', 'depan', 'tertawa', 'maharaja', 'belum', 'bersabda']",2,positif
1939,alhamdulillah iya allah lebaran kali ini bisa mudik,"['alhamdulillah', 'iya', 'allah', 'lebaran', 'kali', 'ini', 'bisa', 'mudik']",7,positif
1940,alhamdulilah mudik bisa motoran lagi,"['alhamdulilah', 'mudik', 'bisa', 'motoran', 'lagi']",-3,negatif
1941,malas ah mudik banyak mengeluarkan uang,"['malas', 'ah', 'mudik', 'banyak', 'mengeluarkan', 'uang']",-7,negatif
1942,yang terpenting vaksin boster laku,"['yang', 'terpenting', 'vaksin', 'boster', 'laku']",-5,negatif
1943,alhamdullilah semoga negara indonesia selalu aman dan damai,"['alhamdullilah', 'semoga', 'negara', 'indonesia', 'selalu', 'aman', 'dan', 'damai']",0,positif
1944,yang belum vaksin sama sekali di larang mudik iya,"['yang', 'belum', 'vaksin', 'sama', 'sekali', 'di', 'larang', 'mudik', 'iya']",-9,negatif
1945,siap macet iya,"['siap', 'macet', 'iya']",1,positif
1946,critanya mengasih angin segar biar ibu lupa sama migor,"['critanya', 'mengasih', 'angin', 'segar', 'biar', 'ibu', 'lupa', 'sama', 'migor']",3,positif
1947,alhamdulilah dari rusia mau pulang ke indonesia,"['alhamdulilah', 'dari', 'rusia', 'mau', 'pulang', 'ke', 'indonesia']",4,positif
1948,alhamdulillah iya allah,"['alhamdulillah', 'iya', 'allah']",10,positif
1949,jangan lupa sirup marjan iya bang,"['jangan', 'lupa', 'sirup', 'marjan', 'iya', 'bang']",-5,negatif
1950,tesla sayang ribet bawanya beli di kampung halaman juga banyak,"['tesla', 'sayang', 'ribet', 'bawanya', 'beli', 'di', 'kampung', 'halaman', 'juga', 'banyak']",-5,negatif
1951,disarankan untuk tidak mudik kak berhubung belum memiliki imunitas sangat berbahaya menimbang mudik adalah pergerakan masyarakat yang paling luas dan dilakukan oleh banyak orang sehingga kita lebih rentan terinfeksi dengan gejala berat kak,"['disarankan', 'untuk', 'tidak', 'mudik', 'kak', 'berhubung', 'belum', 'memiliki', 'imunitas', 'sangat', 'berbahaya', 'menimbang', 'mudik', 'adalah', 'pergerakan', 'masyarakat', 'yang', 'paling', 'luas', 'dan', 'dilakukan', 'oleh', 'banyak', 'orang', 'sehingga', 'kita', 'lebih', 'rentan', 'terinfeksi', 'dengan', 'gejala', 'berat', 'kak']",-24,negatif
1952,hati kena prank,"['hati', 'kena', 'prank']",-3,negatif
1953,memang penting pidato mu wi,"['memang', 'penting', 'pidato', 'mu', 'wi']",1,positif
1954,ingat syarat mudik kali vaksin kali booster,"['ingat', 'syarat', 'mudik', 'kali', 'vaksin', 'kali', 'booster']",-4,negatif
1955,jooossss gandooosss muantaaap,"['jooossss', 'gandooosss', 'muantaaap']",0,positif
1956,nanti pas dekat waktunya mudik dilarang kayak tahun kemarin,"['nanti', 'pas', 'dekat', 'waktunya', 'mudik', 'dilarang', 'kayak', 'tahun', 'kemarin']",-11,negatif
1957,nataru enggak ada syarat vaksin,"['nataru', 'enggak', 'ada', 'syarat', 'vaksin']",1,positif
1958,semoga rakyat indonesia baik yang di dalam negeri dan luar negeri tahun ini mudik tercapai bisa bertemu dengan keluarga saudara,"['semoga', 'rakyat', 'indonesia', 'baik', 'yang', 'di', 'dalam', 'negeri', 'dan', 'luar', 'negeri', 'tahun', 'ini', 'mudik', 'tercapai', 'bisa', 'bertemu', 'dengan', 'keluarga', 'saudara']",3,positif
1959,amiiiiinnnnnnn iya allah,"['amiiiiinnnnnnn', 'iya', 'allah']",5,positif
1960,kalau gp mandalika disyaratkan wajib booster dorna pasti ngamuk penyelenggara takut karenanya diloskan demi prestis cuan,"['kalau', 'gp', 'mandalika', 'disyaratkan', 'wajib', 'booster', 'dorna', 'pasti', 'ngamuk', 'penyelenggara', 'takut', 'karenanya', 'diloskan', 'demi', 'prestis', 'cuan']",-3,negatif
1961,kalo di mandalika aman enggak kemarin pak,"['kalo', 'di', 'mandalika', 'aman', 'enggak', 'kemarin', 'pak']",0,positif
1962,alhamdulillah,['alhamdulillah'],5,positif
1963,alhamdulillah aku sudah bpkuh,"['alhamdulillah', 'aku', 'sudah', 'bpkuh']",7,positif
1964,vaksin dan xbooster,"['vaksin', 'dan', 'xbooster']",0,positif
1965,sakarep cangkemmu saja pak deh omonganmu enggak bisa pegang lihat saja bagaimana,"['sakarep', 'cangkemmu', 'saja', 'pak', 'deh', 'omonganmu', 'enggak', 'bisa', 'pegang', 'lihat', 'saja', 'bagaimana']",-5,negatif
1966,presidenku pebisnis,"['presidenku', 'pebisnis']",0,positif
1967,urus itu sembilan bahan pokok pada naik semua dongeng saja saudara laki-laki kerjanya,"['urus', 'itu', 'sembilan', 'bahan', 'pokok', 'pada', 'naik', 'semua', 'dongeng', 'saja', 'saudara', 'laki-laki', 'kerjanya']",-11,negatif
1968,alhamdulillah iya allah mudik juga setelah tahu enggak mudik,"['alhamdulillah', 'iya', 'allah', 'mudik', 'juga', 'setelah', 'tahu', 'enggak', 'mudik']",4,positif
1969,kalau mudik pakai motor sendiri tapi surat nya enggak ada hilang bagaimana pak soal nya tahun kemarin di bukti pelanggaran,"['kalau', 'mudik', 'pakai', 'motor', 'sendiri', 'tapi', 'surat', 'nya', 'enggak', 'ada', 'hilang', 'bagaimana', 'pak', 'soal', 'nya', 'tahun', 'kemarin', 'di', 'bukti', 'pelanggaran']",-11,negatif
1970,tolong minyak goreng diturunkan harganya,"['tolong', 'minyak', 'goreng', 'diturunkan', 'harganya']",0,positif
1971,iylh orang sudah bebas ke mandalika nataru bebas imlek bebas masuk tahun teraniaya orang muslim demon boleh nati,"['iylh', 'orang', 'sudah', 'bebas', 'ke', 'mandalika', 'nataru', 'bebas', 'imlek', 'bebas', 'masuk', 'tahun', 'teraniaya', 'orang', 'muslim', 'demon', 'boleh', 'nati']",-16,negatif
1972,bukan tapi dan contoh syarat yang boleh berangkat mudik pria dan wanita berarti kalau yang berangkat mudik pria saja berarti enggak boleh kan pria dan wanita yang boleh he perumpaan saja,"['bukan', 'tapi', 'dan', 'contoh', 'syarat', 'yang', 'boleh', 'berangkat', 'mudik', 'pria', 'dan', 'wanita', 'berarti', 'kalau', 'yang', 'berangkat', 'mudik', 'pria', 'saja', 'berarti', 'enggak', 'boleh', 'kan', 'pria', 'dan', 'wanita', 'yang', 'boleh', 'he', 'perumpaan', 'saja']",-31,negatif
1973,betul itu menonton gp enggak ada peraturan vaksin booster,"['betul', 'itu', 'menonton', 'gp', 'enggak', 'ada', 'peraturan', 'vaksin', 'booster']",-3,negatif
1974,memang kamu menonton gp min vaksin kali siapa bilang harus booster tong,"['memang', 'kamu', 'menonton', 'gp', 'min', 'vaksin', 'kali', 'siapa', 'bilang', 'harus', 'booster', 'tong']",-4,negatif
1975,masih nyinyir saja saudara laki-laki kamu itu golongan apa sih saudara laki-laki mudik sudah di bebasin puasa dan tarawih sudah di bebasin juga kamu masih tetap mencari kesalahan pemerintah kamu mau nya apa saudara laki-laki teman lain komentar nya bersukur alhamdulillah kamu saja yang nyinyir,"['masih', 'nyinyir', 'saja', 'saudara', 'laki-laki', 'kamu', 'itu', 'golongan', 'apa', 'sih', 'saudara', 'laki-laki', 'mudik', 'sudah', 'di', 'bebasin', 'puasa', 'dan', 'tarawih', 'sudah', 'di', 'bebasin', 'juga', 'kamu', 'masih', 'tetap', 'mencari', 'kesalahan', 'pemerintah', 'kamu', 'mau', 'nya', 'apa', 'saudara', 'laki-laki', 'teman', 'lain', 'komentar', 'nya', 'bersukur', 'alhamdulillah', 'kamu', 'saja', 'yang', 'nyinyir']",-30,negatif
1976,motogp ada wajib booster giliran mudik diwajibkn hebat hebat,"['motogp', 'ada', 'wajib', 'booster', 'giliran', 'mudik', 'diwajibkn', 'hebat', 'hebat']",-1,negatif
1977,istari ari vaksin booster wajib bila belum harus atigen dllu dgan hasi negatif kalau yang vaksin legkap loos,"['istari', 'ari', 'vaksin', 'booster', 'wajib', 'bila', 'belum', 'harus', 'atigen', 'dllu', 'dgan', 'hasi', 'negatif', 'kalau', 'yang', 'vaksin', 'legkap', 'loos']",-13,negatif
1978,riki store_fa kalau mudik harus vaksin llekap kalau masih vaksin wajib ada surat atigen dengan hasil negatif,"['riki', 'store_fa', 'kalau', 'mudik', 'harus', 'vaksin', 'llekap', 'kalau', 'masih', 'vaksin', 'wajib', 'ada', 'surat', 'atigen', 'dengan', 'hasil', 'negatif']",-8,negatif
1979,pakai logika ngab moto gp yang menonton cuma ratusan ribu kalo mudik puluhan juta orang terus bertemu dengan keluarga lagi dikampung jadi kalo sedikit lebih ketat dengan tambahan booster iya wajar toh vaksin gratis kok,"['pakai', 'logika', 'ngab', 'moto', 'gp', 'yang', 'menonton', 'cuma', 'ratusan', 'ribu', 'kalo', 'mudik', 'puluhan', 'juta', 'orang', 'terus', 'bertemu', 'dengan', 'keluarga', 'lagi', 'dikampung', 'jadi', 'kalo', 'sedikit', 'lebih', 'ketat', 'dengan', 'tambahan', 'booster', 'iya', 'wajar', 'toh', 'vaksin', 'gratis', 'kok']",-9,negatif
1980,ketika jelang lebaran booster belum merata hendak mudik terpaksa swab lagi sekalipun sudah vaksin antigen cuan lagi,"['ketika', 'jelang', 'lebaran', 'booster', 'belum', 'merata', 'hendak', 'mudik', 'terpaksa', 'swab', 'lagi', 'sekalipun', 'sudah', 'vaksin', 'antigen', 'cuan', 'lagi']",-8,negatif
1981,orang sakit hati iri dengki itu sifat iblis istifar saudara laki-laki,"['orang', 'sakit', 'hati', 'iri', 'dengki', 'itu', 'sifat', 'iblis', 'istifar', 'saudara', 'laki-laki']",-21,negatif
1982,bagi bagilah saya kalau korona masih ada sudah lama saya enggak dapat korona saya jadi kesel banget,"['bagi', 'bagilah', 'saya', 'kalau', 'korona', 'masih', 'ada', 'sudah', 'lama', 'saya', 'enggak', 'dapat', 'korona', 'saya', 'jadi', 'kesel', 'banget']",-19,negatif
1983,house of garlyn memang kenapa kalau ketemu keluarga dikampung ngab saya sudah tahun mudik enggak ada masalah sama keluarga saya kok masih sehat saja kamu masih enggak percaya kalau ini semua hanya permainan saja semua karena ada kepentingan ngab kemarin gp enggak ada itu ditanyain booster atau apapun itu karena ada kepentingan pribadi,"['house', 'of', 'garlyn', 'memang', 'kenapa', 'kalau', 'ketemu', 'keluarga', 'dikampung', 'ngab', 'saya', 'sudah', 'tahun', 'mudik', 'enggak', 'ada', 'masalah', 'sama', 'keluarga', 'saya', 'kok', 'masih', 'sehat', 'saja', 'kamu', 'masih', 'enggak', 'percaya', 'kalau', 'ini', 'semua', 'hanya', 'permainan', 'saja', 'semua', 'karena', 'ada', 'kepentingan', 'ngab', 'kemarin', 'gp', 'enggak', 'ada', 'itu', 'ditanyain', 'booster', 'atau', 'apapun', 'itu', 'karena', 'ada', 'kepentingan', 'pribadi']",-12,negatif
1984,tukang bangunan busyet sudah saya jelasin diatas kenapa mudik ada syarat booster masih saja ditanya kenapa pahami kalimat saya terus kamu bilang buat kepentingan permainan negara adidaya yang orgnya jenius hebat seperti us inggris bahkan russia saja percaya adanya corona who juga tapi kenapa kamu merasa paling tahu semuanya sudah menciptakan apa kamu sudah punya hak paten apa kamu sudah sekaya apa kamu dirubah mindset kamu yang selalu berpikir negative vaksin juga enggak disuruh bayar kok lo terus apa kerugian kamu dan kalo kamu sekarang sehat terus iya alhamdulilah banyak kok yang enggak kena corona seperti saya belum pernah tapi enggak lantas jumawa alias takabur,"['tukang', 'bangunan', 'busyet', 'sudah', 'saya', 'jelasin', 'diatas', 'kenapa', 'mudik', 'ada', 'syarat', 'booster', 'masih', 'saja', 'ditanya', 'kenapa', 'pahami', 'kalimat', 'saya', 'terus', 'kamu', 'bilang', 'buat', 'kepentingan', 'permainan', 'negara', 'adidaya', 'yang', 'orgnya', 'jenius', 'hebat', 'seperti', 'us', 'inggris', 'bahkan', 'russia', 'saja', 'percaya', 'adanya', 'corona', 'who', 'juga', 'tapi', 'kenapa', 'kamu', 'merasa', 'paling', 'tahu', 'semuanya', 'sudah', 'menciptakan', 'apa', 'kamu', 'sudah', 'punya', 'hak', 'paten', 'apa', 'kamu', 'sudah', 'sekaya', 'apa', 'kamu', 'dirubah', 'mindset', 'kamu', 'yang', 'selalu', 'berpikir', 'negative', 'vaksin', 'juga', 'enggak', 'disuruh', 'bayar', 'kok', 'lo', 'terus', 'apa', 'kerugian', 'kamu', 'dan', 'kalo', 'kamu', 'sekarang', 'sehat', 'terus', 'iya', 'alhamdulilah', 'banyak', 'kok', 'yang', 'enggak', 'kena', 'corona', 'seperti', 'saya', 'belum', 'pernah', 'tapi', 'enggak', 'lantas', 'jumawa', 'alias', 'takabur']",-47,negatif
1985,house of garlyn ahahah mengakak saya panjang benar sudah kayak cerita rakyat saja,"['house', 'of', 'garlyn', 'ahahah', 'mengakak', 'saya', 'panjang', 'benar', 'sudah', 'kayak', 'cerita', 'rakyat', 'saja']",-10,negatif
1986,tukang bangunan terus panjang begitu masih bisa kamu cerna enggak,"['tukang', 'bangunan', 'terus', 'panjang', 'begitu', 'masih', 'bisa', 'kamu', 'cerna', 'enggak']",-5,negatif
1987,house of garlyn mengapai dicerna enggak penting karena kita beda pendapat kamu percaya who yang notabene nya adalah salah satu dalangnya wkwkw,"['house', 'of', 'garlyn', 'mengapai', 'dicerna', 'enggak', 'penting', 'karena', 'kita', 'beda', 'pendapat', 'kamu', 'percaya', 'who', 'yang', 'notabene', 'nya', 'adalah', 'salah', 'satu', 'dalangnya', 'wkwkw']",-11,negatif
1988,tukang bangunan ssst,"['tukang', 'bangunan', 'ssst']",-2,negatif
1989,house of garlyn komentar anda tidak logis,"['house', 'of', 'garlyn', 'komentar', 'anda', 'tidak', 'logis']",-6,negatif
1990,the professor komentar yang mana drun yang jelas komentar saya banyak diatas,"['the', 'professor', 'komentar', 'yang', 'mana', 'drun', 'yang', 'jelas', 'komentar', 'saya', 'banyak', 'diatas']",-15,negatif
1991,house of garlyn anda cari komentar anda yang ada kata logika,"['house', 'of', 'garlyn', 'anda', 'cari', 'komentar', 'anda', 'yang', 'ada', 'kata', 'logika']",-10,negatif
1992,the professor iya sekarang saya tanya sama kamu yang enggak masuk logika lo yang mana,"['the', 'professor', 'iya', 'sekarang', 'saya', 'tanya', 'sama', 'kamu', 'yang', 'enggak', 'masuk', 'logika', 'lo', 'yang', 'mana']",-13,negatif
1993,house of garlyn logika anda berbicara sembarangan virus itu menular jangan mentang mentang manusia di acara moto gp tidak sebanyak mudik anda bedakan dengan orang yang mudik itu namanya standar ganda,"['house', 'of', 'garlyn', 'logika', 'anda', 'berbicara', 'sembarangan', 'virus', 'itu', 'menular', 'jangan', 'mentang', 'mentang', 'manusia', 'di', 'acara', 'moto', 'gp', 'tidak', 'sebanyak', 'mudik', 'anda', 'bedakan', 'dengan', 'orang', 'yang', 'mudik', 'itu', 'namanya', 'standar', 'ganda']",-44,negatif
1994,the professor kamu tahu enggak kenapa tempat ibadah kapasitasnya hanya boleh setengahnya pertandingan apapun kapasitas penonton hanya boleh setengahnya pernikahan juga begitu itu namanya prokes kalo sesuai cara berpikir kamu enggak ada yang namanya prokes semua tempat ibadah pernikahan acara keramaian akan diperbolehkan full tidak usaha pakai prokes nah itu jawaban dari komentar kamu,"['the', 'professor', 'kamu', 'tahu', 'enggak', 'kenapa', 'tempat', 'ibadah', 'kapasitasnya', 'hanya', 'boleh', 'setengahnya', 'pertandingan', 'apapun', 'kapasitas', 'penonton', 'hanya', 'boleh', 'setengahnya', 'pernikahan', 'juga', 'begitu', 'itu', 'namanya', 'prokes', 'kalo', 'sesuai', 'cara', 'berpikir', 'kamu', 'enggak', 'ada', 'yang', 'namanya', 'prokes', 'semua', 'tempat', 'ibadah', 'pernikahan', 'acara', 'keramaian', 'akan', 'diperbolehkan', 'full', 'tidak', 'usaha', 'pakai', 'prokes', 'nah', 'itu', 'jawaban', 'dari', 'komentar', 'kamu']",-18,negatif
1995,house of garlyn dari awal setiap aturannya kagak logis virus itu tidak mandang jumlah sedikit atau banyak,"['house', 'of', 'garlyn', 'dari', 'awal', 'setiap', 'aturannya', 'kagak', 'logis', 'virus', 'itu', 'tidak', 'mandang', 'jumlah', 'sedikit', 'atau', 'banyak']",-17,negatif
1996,the professor kamu yang enggak logis cara berfikirnya sekarang saya tanya yang simple saja kamu tinggal sama keluarga kamu satu rumah ada terus kamu pilek bisa nular enggak ke anggota keluarga yang orang itu,"['the', 'professor', 'kamu', 'yang', 'enggak', 'logis', 'cara', 'berfikirnya', 'sekarang', 'saya', 'tanya', 'yang', 'simple', 'saja', 'kamu', 'tinggal', 'sama', 'keluarga', 'kamu', 'satu', 'rumah', 'ada', 'terus', 'kamu', 'pilek', 'bisa', 'nular', 'enggak', 'ke', 'anggota', 'keluarga', 'yang', 'orang', 'itu']",-14,negatif
1997,house of garlyn abang gue sakit dari rumah gue yang antar sampai rumah sakit hasil check abang gue positif covid gue dan sekeluarga di rumah alhamdulillah sehat sehat saja,"['house', 'of', 'garlyn', 'abang', 'gue', 'sakit', 'dari', 'rumah', 'gue', 'yang', 'antar', 'sampai', 'rumah', 'sakit', 'hasil', 'check', 'abang', 'gue', 'positif', 'covid', 'gue', 'dan', 'sekeluarga', 'di', 'rumah', 'alhamdulillah', 'sehat', 'sehat', 'saja']",5,positif
1998,the professor jawab saja dulu pertanyaan saya enggak perlu muter buktikan cara berpikir kamu sesuai sama nama kamu profesor itu,"['the', 'professor', 'jawab', 'saja', 'dulu', 'pertanyaan', 'saya', 'enggak', 'perlu', 'muter', 'buktikan', 'cara', 'berpikir', 'kamu', 'sesuai', 'sama', 'nama', 'kamu', 'profesor', 'itu']",-2,negatif
1999,house of garlyn kamu itu mikir nya sudah standar ganda percuma gue jawab,"['house', 'of', 'garlyn', 'kamu', 'itu', 'mikir', 'nya', 'sudah', 'standar', 'ganda', 'percuma', 'gue', 'jawab']",-9,negatif
2000,the professor enggak kamu jawab karena kamu sudah tahu jawabannya hadeh standar ganda melulu itu adalah perbandingan bukan standar ganda lagian iya mau corona virus selama daya tahan tubuh kamu bagus enggak akan tertular makanya kenapa kita dianjurkan jaga daya tahan tubuh minum vitamin menghindari keramaian itu adalah salah satu ikhtiar,"['the', 'professor', 'enggak', 'kamu', 'jawab', 'karena', 'kamu', 'sudah', 'tahu', 'jawabannya', 'hadeh', 'standar', 'ganda', 'melulu', 'itu', 'adalah', 'perbandingan', 'bukan', 'standar', 'ganda', 'lagian', 'iya', 'mau', 'corona', 'virus', 'selama', 'daya', 'tahan', 'tubuh', 'kamu', 'bagus', 'enggak', 'akan', 'tertular', 'makanya', 'kenapa', 'kita', 'dianjurkan', 'jaga', 'daya', 'tahan', 'tubuh', 'minum', 'vitamin', 'menghindari', 'keramaian', 'itu', 'adalah', 'salah', 'satu', 'ikhtiar']",-50,negatif
